,object,split,label,image,mask,category
398,cable,test,normal,cable/test/good/046.png,,good
399,cable,test,normal,cable/test/good/047.png,,good
400,cable,test,normal,cable/test/good/048.png,,good
401,cable,test,normal,cable/test/good/049.png,,good
402,cable,test,normal,cable/test/good/050.png,,good
403,cable,test,normal,cable/test/good/051.png,,good
404,cable,test,normal,cable/test/good/052.png,,good
405,cable,test,normal,cable/test/good/053.png,,good
406,cable,test,normal,cable/test/good/054.png,,good
407,cable,test,normal,cable/test/good/055.png,,good
408,cable,test,normal,cable/test/good/056.png,,good
409,cable,test,normal,cable/test/good/057.png,,good
410,cable,test,anomaly,cable/test/missing_cable/000.png,cable/ground_truth/missing_cable/000_mask.png,missing_cable
411,cable,test,anomaly,cable/test/missing_cable/001.png,cable/ground_truth/missing_cable/001_mask.png,missing_cable
412,cable,test,anomaly,cable/test/missing_cable/002.png,cable/ground_truth/missing_cable/002_mask.png,missing_cable
413,cable,test,anomaly,cable/test/missing_cable/003.png,cable/ground_truth/missing_cable/003_mask.png,missing_cable
414,cable,test,anomaly,cable/test/missing_cable/004.png,cable/ground_truth/missing_cable/004_mask.png,missing_cable
415,cable,test,anomaly,cable/test/missing_cable/005.png,cable/ground_truth/missing_cable/005_mask.png,missing_cable
416,cable,test,anomaly,cable/test/missing_cable/006.png,cable/ground_truth/missing_cable/006_mask.png,missing_cable
417,cable,test,anomaly,cable/test/missing_cable/007.png,cable/ground_truth/missing_cable/007_mask.png,missing_cable
418,cable,test,anomaly,cable/test/missing_cable/008.png,cable/ground_truth/missing_cable/008_mask.png,missing_cable
419,cable,test,anomaly,cable/test/missing_cable/009.png,cable/ground_truth/missing_cable/009_mask.png,missing_cable
420,cable,test,anomaly,cable/test/missing_cable/010.png,cable/ground_truth/missing_cable/010_mask.png,missing_cable
421,cable,test,anomaly,cable/test/missing_cable/011.png,cable/ground_truth/missing_cable/011_mask.png,missing_cable
422,cable,test,anomaly,cable/test/missing_wire/000.png,cable/ground_truth/missing_wire/000_mask.png,missing_wire
423,cable,test,anomaly,cable/test/missing_wire/001.png,cable/ground_truth/missing_wire/001_mask.png,missing_wire
424,cable,test,anomaly,cable/test/missing_wire/002.png,cable/ground_truth/missing_wire/002_mask.png,missing_wire
425,cable,test,anomaly,cable/test/missing_wire/003.png,cable/ground_truth/missing_wire/003_mask.png,missing_wire
426,cable,test,anomaly,cable/test/missing_wire/004.png,cable/ground_truth/missing_wire/004_mask.png,missing_wire
427,cable,test,anomaly,cable/test/missing_wire/005.png,cable/ground_truth/missing_wire/005_mask.png,missing_wire
428,cable,test,anomaly,cable/test/missing_wire/006.png,cable/ground_truth/missing_wire/006_mask.png,missing_wire
429,cable,test,anomaly,cable/test/missing_wire/007.png,cable/ground_truth/missing_wire/007_mask.png,missing_wire
430,cable,test,anomaly,cable/test/missing_wire/008.png,cable/ground_truth/missing_wire/008_mask.png,missing_wire
431,cable,test,anomaly,cable/test/missing_wire/009.png,cable/ground_truth/missing_wire/009_mask.png,missing_wire
432,cable,test,anomaly,cable/test/poke_insulation/000.png,cable/ground_truth/poke_insulation/000_mask.png,poke_insulation
433,cable,test,anomaly,cable/test/poke_insulation/001.png,cable/ground_truth/poke_insulation/001_mask.png,poke_insulation
434,cable,test,anomaly,cable/test/poke_insulation/002.png,cable/ground_truth/poke_insulation/002_mask.png,poke_insulation
435,cable,test,anomaly,cable/test/poke_insulation/003.png,cable/ground_truth/poke_insulation/003_mask.png,poke_insulation
436,cable,test,anomaly,cable/test/poke_insulation/004.png,cable/ground_truth/poke_insulation/004_mask.png,poke_insulation
437,cable,test,anomaly,cable/test/poke_insulation/005.png,cable/ground_truth/poke_insulation/005_mask.png,poke_insulation
438,cable,test,anomaly,cable/test/poke_insulation/006.png,cable/ground_truth/poke_insulation/006_mask.png,poke_insulation
439,cable,test,anomaly,cable/test/poke_insulation/007.png,cable/ground_truth/poke_insulation/007_mask.png,poke_insulation
440,cable,test,anomaly,cable/test/poke_insulation/008.png,cable/ground_truth/poke_insulation/008_mask.png,poke_insulation
441,cable,test,anomaly,cable/test/poke_insulation/009.png,cable/ground_truth/poke_insulation/009_mask.png,poke_insulation
442,cable,train,normal,cable/train/good/000.png,,good
443,cable,train,normal,cable/train/good/001.png,,good
444,cable,train,normal,cable/train/good/002.png,,good
445,cable,train,normal,cable/train/good/003.png,,good
446,cable,train,normal,cable/train/good/004.png,,good
447,cable,val,normal,cable/train/good/005.png,,good
448,cable,train,normal,cable/train/good/006.png,,good
449,cable,train,normal,cable/train/good/007.png,,good
450,cable,train,normal,cable/train/good/008.png,,good
451,cable,train,normal,cable/train/good/009.png,,good
452,cable,val,normal,cable/train/good/010.png,,good
453,cable,train,normal,cable/train/good/011.png,,good
454,cable,train,normal,cable/train/good/012.png,,good
455,cable,train,normal,cable/train/good/013.png,,good
456,cable,train,normal,cable/train/good/014.png,,good
457,cable,train,normal,cable/train/good/015.png,,good
458,cable,train,normal,cable/train/good/016.png,,good
459,cable,train,normal,cable/train/good/017.png,,good
460,cable,train,normal,cable/train/good/018.png,,good
461,cable,train,normal,cable/train/good/019.png,,good
462,cable,train,normal,cable/train/good/020.png,,good
463,cable,train,normal,cable/train/good/021.png,,good
464,cable,train,normal,cable/train/good/022.png,,good
465,cable,train,normal,cable/train/good/023.png,,good
466,cable,train,normal,cable/train/good/024.png,,good
467,cable,train,normal,cable/train/good/025.png,,good
468,cable,train,normal,cable/train/good/026.png,,good
469,cable,train,normal,cable/train/good/027.png,,good
470,cable,train,normal,cable/train/good/028.png,,good
471,cable,train,normal,cable/train/good/029.png,,good
472,cable,train,normal,cable/train/good/030.png,,good
473,cable,train,normal,cable/train/good/031.png,,good
474,cable,train,normal,cable/train/good/032.png,,good
475,cable,train,normal,cable/train/good/033.png,,good
476,cable,train,normal,cable/train/good/034.png,,good
477,cable,train,normal,cable/train/good/035.png,,good
478,cable,train,normal,cable/train/good/036.png,,good
479,cable,train,normal,cable/train/good/037.png,,good
480,cable,train,normal,cable/train/good/038.png,,good
481,cable,train,normal,cable/train/good/039.png,,good
482,cable,train,normal,cable/train/good/040.png,,good
483,cable,train,normal,cable/train/good/041.png,,good
484,cable,train,normal,cable/train/good/042.png,,good
485,cable,train,normal,cable/train/good/043.png,,good
486,cable,train,normal,cable/train/good/044.png,,good
487,cable,train,normal,cable/train/good/045.png,,good
488,cable,train,normal,cable/train/good/046.png,,good
489,cable,train,normal,cable/train/good/047.png,,good
490,cable,train,normal,cable/train/good/048.png,,good
491,cable,train,normal,cable/train/good/049.png,,good
492,cable,train,normal,cable/train/good/050.png,,good
493,cable,train,normal,cable/train/good/051.png,,good
494,cable,train,normal,cable/train/good/052.png,,good
495,cable,train,normal,cable/train/good/053.png,,good
496,cable,train,normal,cable/train/good/054.png,,good
497,cable,val,normal,cable/train/good/055.png,,good
498,cable,train,normal,cable/train/good/056.png,,good
499,cable,train,normal,cable/train/good/057.png,,good
500,cable,train,normal,cable/train/good/058.png,,good
501,cable,train,normal,cable/train/good/059.png,,good
502,cable,train,normal,cable/train/good/060.png,,good
503,cable,train,normal,cable/train/good/061.png,,good
504,cable,train,normal,cable/train/good/062.png,,good
505,cable,train,normal,cable/train/good/063.png,,good
506,cable,train,normal,cable/train/good/064.png,,good
507,cable,train,normal,cable/train/good/065.png,,good
508,cable,val,normal,cable/train/good/066.png,,good
509,cable,train,normal,cable/train/good/067.png,,good
510,cable,train,normal,cable/train/good/068.png,,good
511,cable,train,normal,cable/train/good/069.png,,good
512,cable,train,normal,cable/train/good/070.png,,good
513,cable,train,normal,cable/train/good/071.png,,good
514,cable,train,normal,cable/train/good/072.png,,good
515,cable,train,normal,cable/train/good/073.png,,good
516,cable,train,normal,cable/train/good/074.png,,good
517,cable,train,normal,cable/train/good/075.png,,good
518,cable,train,normal,cable/train/good/076.png,,good
519,cable,train,normal,cable/train/good/077.png,,good
520,cable,train,normal,cable/train/good/078.png,,good
521,cable,train,normal,cable/train/good/079.png,,good
522,cable,train,normal,cable/train/good/080.png,,good
523,cable,train,normal,cable/train/good/081.png,,good
524,cable,train,normal,cable/train/good/082.png,,good
525,cable,val,normal,cable/train/good/083.png,,good
526,cable,train,normal,cable/train/good/084.png,,good
527,cable,val,normal,cable/train/good/085.png,,good
528,cable,train,normal,cable/train/good/086.png,,good
529,cable,train,normal,cable/train/good/087.png,,good
530,cable,train,normal,cable/train/good/088.png,,good
531,cable,train,normal,cable/train/good/089.png,,good
532,cable,train,normal,cable/train/good/090.png,,good
533,cable,train,normal,cable/train/good/091.png,,good
534,cable,train,normal,cable/train/good/092.png,,good
535,cable,train,normal,cable/train/good/093.png,,good
536,cable,train,normal,cable/train/good/094.png,,good
537,cable,train,normal,cable/train/good/095.png,,good
538,cable,train,normal,cable/train/good/096.png,,good
539,cable,train,normal,cable/train/good/097.png,,good
540,cable,train,normal,cable/train/good/098.png,,good
541,cable,train,normal,cable/train/good/099.png,,good
542,cable,train,normal,cable/train/good/100.png,,good
543,cable,train,normal,cable/train/good/101.png,,good
544,cable,train,normal,cable/train/good/102.png,,good
545,cable,val,normal,cable/train/good/103.png,,good
546,cable,train,normal,cable/train/good/104.png,,good
547,cable,train,normal,cable/train/good/105.png,,good
548,cable,train,normal,cable/train/good/106.png,,good
549,cable,train,normal,cable/train/good/107.png,,good
550,cable,train,normal,cable/train/good/108.png,,good
551,cable,train,normal,cable/train/good/109.png,,good
552,cable,train,normal,cable/train/good/110.png,,good
553,cable,train,normal,cable/train/good/111.png,,good
554,cable,train,normal,cable/train/good/112.png,,good
555,cable,train,normal,cable/train/good/113.png,,good
556,cable,train,normal,cable/train/good/114.png,,good
557,cable,val,normal,cable/train/good/115.png,,good
558,cable,train,normal,cable/train/good/116.png,,good
559,cable,train,normal,cable/train/good/117.png,,good
560,cable,val,normal,cable/train/good/118.png,,good
561,cable,train,normal,cable/train/good/119.png,,good
562,cable,train,normal,cable/train/good/120.png,,good
563,cable,val,normal,cable/train/good/121.png,,good
564,cable,train,normal,cable/train/good/122.png,,good
565,cable,val,normal,cable/train/good/123.png,,good
566,cable,train,normal,cable/train/good/124.png,,good
567,cable,val,normal,cable/train/good/125.png,,good
568,cable,train,normal,cable/train/good/126.png,,good
569,cable,train,normal,cable/train/good/127.png,,good
570,cable,train,normal,cable/train/good/128.png,,good
571,cable,train,normal,cable/train/good/129.png,,good
572,cable,train,normal,cable/train/good/130.png,,good
573,cable,val,normal,cable/train/good/131.png,,good
574,cable,train,normal,cable/train/good/132.png,,good
575,cable,train,normal,cable/train/good/133.png,,good
576,cable,train,normal,cable/train/good/134.png,,good
577,cable,train,normal,cable/train/good/135.png,,good
578,cable,train,normal,cable/train/good/136.png,,good
579,cable,train,normal,cable/train/good/137.png,,good
580,cable,train,normal,cable/train/good/138.png,,good
581,cable,train,normal,cable/train/good/139.png,,good
582,cable,train,normal,cable/train/good/140.png,,good
583,cable,train,normal,cable/train/good/141.png,,good
584,cable,train,normal,cable/train/good/142.png,,good
585,cable,train,normal,cable/train/good/143.png,,good
586,cable,train,normal,cable/train/good/144.png,,good
587,cable,train,normal,cable/train/good/145.png,,good
588,cable,train,normal,cable/train/good/146.png,,good
589,cable,train,normal,cable/train/good/147.png,,good
590,cable,val,normal,cable/train/good/148.png,,good
591,cable,train,normal,cable/train/good/149.png,,good
592,cable,train,normal,cable/train/good/150.png,,good
593,cable,train,normal,cable/train/good/151.png,,good
594,cable,train,normal,cable/train/good/152.png,,good
595,cable,val,normal,cable/train/good/153.png,,good
596,cable,train,normal,cable/train/good/154.png,,good
597,cable,train,normal,cable/train/good/155.png,,good
598,cable,train,normal,cable/train/good/156.png,,good
599,cable,train,normal,cable/train/good/157.png,,good
600,cable,train,normal,cable/train/good/158.png,,good
601,cable,val,normal,cable/train/good/159.png,,good
602,cable,train,normal,cable/train/good/160.png,,good
603,cable,train,normal,cable/train/good/161.png,,good
604,cable,train,normal,cable/train/good/162.png,,good
605,cable,train,normal,cable/train/good/163.png,,good
606,cable,train,normal,cable/train/good/164.png,,good
607,cable,train,normal,cable/train/good/165.png,,good
608,cable,train,normal,cable/train/good/166.png,,good
609,cable,train,normal,cable/train/good/167.png,,good
610,cable,train,normal,cable/train/good/168.png,,good
611,cable,train,normal,cable/train/good/169.png,,good
612,cable,train,normal,cable/train/good/170.png,,good
613,cable,train,normal,cable/train/good/171.png,,good
614,cable,train,normal,cable/train/good/172.png,,good
615,cable,train,normal,cable/train/good/173.png,,good
616,cable,train,normal,cable/train/good/174.png,,good
617,cable,train,normal,cable/train/good/175.png,,good
618,cable,train,normal,cable/train/good/176.png,,good
619,cable,train,normal,cable/train/good/177.png,,good
620,cable,val,normal,cable/train/good/178.png,,good
621,cable,train,normal,cable/train/good/179.png,,good
622,cable,train,normal,cable/train/good/180.png,,good
623,cable,train,normal,cable/train/good/181.png,,good
624,cable,train,normal,cable/train/good/182.png,,good
625,cable,train,normal,cable/train/good/183.png,,good
626,cable,train,normal,cable/train/good/184.png,,good
627,cable,train,normal,cable/train/good/185.png,,good
628,cable,train,normal,cable/train/good/186.png,,good
629,cable,train,normal,cable/train/good/187.png,,good
630,cable,train,normal,cable/train/good/188.png,,good
631,cable,train,normal,cable/train/good/189.png,,good
632,cable,train,normal,cable/train/good/190.png,,good
633,cable,train,normal,cable/train/good/191.png,,good
634,cable,train,normal,cable/train/good/192.png,,good
635,cable,train,normal,cable/train/good/193.png,,good
636,cable,train,normal,cable/train/good/194.png,,good
637,cable,train,normal,cable/train/good/195.png,,good
638,cable,train,normal,cable/train/good/196.png,,good
639,cable,train,normal,cable/train/good/197.png,,good
640,cable,train,normal,cable/train/good/198.png,,good
641,cable,train,normal,cable/train/good/199.png,,good
642,cable,val,normal,cable/train/good/200.png,,good
643,cable,train,normal,cable/train/good/201.png,,good
644,cable,train,normal,cable/train/good/202.png,,good
645,cable,train,normal,cable/train/good/203.png,,good
646,cable,train,normal,cable/train/good/204.png,,good
647,cable,train,normal,cable/train/good/205.png,,good
648,cable,train,normal,cable/train/good/206.png,,good
649,cable,train,normal,cable/train/good/207.png,,good
